Proizvajalec;Model;Gorivo;Moè (km);Menjalnik;Pogon;ABS;Navigacija;Klima;Parkirni senzor
BMW;BMW 316i Touring Comfort Edition Automatic;Bencin;102;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Touring Sport Edition;Bencin;102;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Touring Sport Edition Automatic;Bencin;102;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Touring Exclusiv Edition;Bencin;102;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Touring Exclusiv Edition Automatic;Bencin;102;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Touring ;Bencin;115;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Touring Automatic;Bencin;115;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Touring Comfort Edition;Bencin;115;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Touring Comfort Edition Automatic;Bencin;115;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Touring Sport Edition;Bencin;115;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Touring Sport Edition Automatic;Bencin;115;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Touring Exclusiv Edition;Bencin;115;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Touring Exclusiv Edition Automatic;Bencin;115;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Touring ;Bencin;150;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Touring Automatic;Bencin;150;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Touring Comfort Edition;Bencin;150;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Touring Comfort Edition Automatic;Bencin;150;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Touring Sport Edition;Bencin;150;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Touring Sport Edition Automatic;Bencin;150;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Touring Exclusiv Edition;Bencin;150;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Touring Exclusiv Edition Automatic;Bencin;150;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Touring ;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Touring Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Touring Comfort Edition;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Touring Comfort Edition Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Touring Sport Edition;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Touring Sport Edition Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Touring Exclusiv Edition;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Touring Exclusiv Edition Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Touring ;Bencin;193;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Touring Automatic;Bencin;193;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Touring Comfort Edition;Bencin;193;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Touring Comfort Edition Automatic;Bencin;193;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Touring Sport Edition;Bencin;193;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Touring Sport Edition Automatic;Bencin;193;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Touring Exclusiv Edition;Bencin;193;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Touring Exclusiv Edition Automatic;Bencin;193;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318tds Touring ;Dizel;90;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318tds Touring Comfort Edition;Dizel;90;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318tds Touring Sport Edition;Dizel;90;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318tds Touring Exclusiv Edition;Dizel;90;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325tds Touring ;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325tds Touring Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325tds Touring Comfort Edition;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325tds Touring Comfort Edition Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325tds Touring Sport Edition;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325tds Touring Sport Edition Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325tds Touring Exclusiv Edition;Dizel;143;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325tds Touring Exclusiv Edition Automatic;Dizel;143;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact ;Bencin;102;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Automatic;Bencin;102;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Comfort Edition;Bencin;102;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Comfort Edition Automatic;Bencin;102;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Sport Edition;Bencin;102;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Sport Edition Automatic;Bencin;102;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Exclusiv Edition;Bencin;102;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Exclusiv Edition Automatic;Bencin;102;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact ;Bencin;105;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Automatic;Bencin;105;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Comfort Edition;Bencin;105;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Comfort Edition Automatic;Bencin;105;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Sport Edition;Bencin;105;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Sport Edition Automatic;Bencin;105;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Exclusiv Edition;Bencin;105;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i compact Exclusiv Edition Automatic;Bencin;105;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318ti compact ;Bencin;140;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318ti compact Automatic;Bencin;140;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318ti compact ;Bencin;140;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318ti compact Automatic;Bencin;140;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318ti compact Comfort Edition;Bencin;140;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318ti compact Comfort Edition Automatic;Bencin;140;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318ti compact Sport Edition;Bencin;140;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318ti compact Sport Edition Automatic;Bencin;140;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318ti compact Exclusiv Edition;Bencin;140;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318ti compact Exclusiv Edition Automatic;Bencin;140;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323ti compact ;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323ti compact Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323ti compact Sport Edition;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323ti compact Sport Edition Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323ti compact Sport Limited Edition;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323ti compact Sport Limited Edition Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323ti compact Exclusiv Edition;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323ti compact Exclusiv Edition Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318tds compact ;Dizel;90;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318tds compact Comfort Edition;Dizel;90;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318tds compact Sport Edition;Dizel;90;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318tds compact Exclusiv Edition;Dizel;90;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316g compact (Benzinbetrieb);Bencin;102;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316g compact (Erdgasbetrieb);#N/A;82;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Coupé ;Bencin;102;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Coupé Automatic;Bencin;102;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Coupé Comfort Edition;Bencin;102;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Coupé Comfort Edition Automatic;Bencin;102;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Coupé Sport Edition;Bencin;102;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Coupé Sport Edition Automatic;Bencin;102;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Coupé Exclusiv Edition;Bencin;102;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i Coupé Exclusiv Edition Automatic;Bencin;102;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318is Coupé ;Bencin;140;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318is Coupé Automatic;Bencin;140;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318is Coupé ;Bencin;140;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318is Coupé Automatic;Bencin;140;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318is Coupé Comfort Edition;Bencin;140;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318is Coupé Comfort Edition Automatic;Bencin;140;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318is Coupé Sport Edition;Bencin;140;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318is Coupé Sport Edition Automatic;Bencin;140;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318is Coupé Exclusiv Edition;Bencin;140;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318is Coupé Exclusiv Edition Automatic;Bencin;140;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Coupé ;Bencin;150;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Coupé Automatic;Bencin;150;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Coupé Comfort Edition;Bencin;150;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Coupé Comfort Edition Automatic;Bencin;150;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Coupé Sport Edition;Bencin;150;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Coupé Sport Edition Automatic;Bencin;150;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Coupé Exclusiv Edition;Bencin;150;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Coupé Exclusiv Edition Automatic;Bencin;150;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Coupé ;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Coupé Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Coupé Comfort Edition;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Coupé Comfort Edition Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Coupé Sport Edition;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Coupé Sport Edition Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Coupé Exclusiv Edition;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 323i Coupé Exclusiv Edition Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325i Coupé ;Bencin;192;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325i Coupé Automatic;Bencin;192;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Coupé ;Bencin;193;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Coupé Automatic;Bencin;193;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Coupé Comfort Edition;Bencin;193;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Coupé Comfort Edition Automatic;Bencin;193;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Coupé Sport Edition;Bencin;193;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Coupé Sport Edition Automatic;Bencin;193;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Coupé Exclusiv Edition;Bencin;193;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Coupé Exclusiv Edition Automatic;Bencin;193;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW M3 Coupé ;Bencin;286;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW M3 Coupé GT;Bencin;295;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW M3 Coupé ;Bencin;321;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Cabrio ;Bencin;115;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Cabrio Automatic;Bencin;115;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Cabrio Sport Edition;Bencin;115;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Cabrio Sport Edition Automatic;Bencin;115;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Cabrio Exclusiv Edition;Bencin;115;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 318i Cabrio Exclusiv Edition Automatic;Bencin;115;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Cabrio ;Bencin;150;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Cabrio Automatic;Bencin;150;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Cabrio Sport Edition;Bencin;150;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Cabrio Sport Edition Automatic;Bencin;150;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Cabrio Exclusiv Edition;Bencin;150;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 320i Cabrio Exclusiv Edition Automatic;Bencin;150;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325i Cabrio ;Bencin;192;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 325i Cabrio Automatic;Bencin;192;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Cabrio ;Bencin;193;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Cabrio Automatic;Bencin;193;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Cabrio Sport Edition;Bencin;193;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Cabrio Sport Edition Automatic;Bencin;193;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Cabrio Exclusiv Edition;Bencin;193;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 328i Cabrio Exclusiv Edition Automatic;Bencin;193;Avtomatski;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW M3 Cabrio ;Bencin;286;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW M3 Cabrio ;Bencin;321;Roèni;Pogon na zadnja kolesa;DA;NE;DA;DA
BMW;BMW 316i ;Bencin;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 316i Automatic;Bencin;115;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 316i Edition Lifestyle;Bencin;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 316i Edition Lifestyle Automatic;Bencin;115;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 316i Edition Exclusive;Bencin;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 316i Edition Exclusive Automatic;Bencin;115;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 316i Edition Sport;Bencin;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 316i Edition Sport Automatic;Bencin;115;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i ;Bencin;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Automatic;Bencin;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Edition Lifestyle;Bencin;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Edition Lifestyle Automatic;Bencin;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Edition Exclusive;Bencin;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Edition Exclusive Automatic;Bencin;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Edition Sport;Bencin;143;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318i Edition Sport Automatic;Bencin;143;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i ;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Edition Lifestyle;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Edition Lifestyle Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Edition Exclusive;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Edition Exclusive Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Edition Sport;Bencin;170;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320i Edition Sport Automatic;Bencin;170;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i ;Bencin;192;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i SMG;Bencin;192;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Automatic;Bencin;192;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Edition Lifestyle;Bencin;192;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Edition Lifestyle SMG;Bencin;192;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Edition Lifestyle Automatic;Bencin;192;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Edition Exclusive;Bencin;192;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Edition Exclusive SMG;Bencin;192;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Edition Exclusive Automatic;Bencin;192;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Edition Sport;Bencin;192;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Edition Sport SMG;Bencin;192;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325i Edition Sport Automatic;Bencin;192;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 325xi ;Bencin;192;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325xi Automatic;Bencin;192;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325xi Edition Lifestyle;Bencin;192;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325xi Edition Lifestyle Automatic;Bencin;192;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325xi Edition Exclusive;Bencin;192;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325xi Edition Exclusive Automatic;Bencin;192;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325xi Edition Sport;Bencin;192;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 325xi Edition Sport Automatic;Bencin;192;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330i ;Bencin;231;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i ;Bencin;231;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i SMG;Bencin;231;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Automatic;Bencin;231;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Edition Lifestyle;Bencin;231;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Edition Lifestyle SMG;Bencin;231;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Edition Lifestyle Automatic;Bencin;231;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Edition Exclusive;Bencin;231;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Edition Exclusive SMG;Bencin;231;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Edition Exclusive Automatic;Bencin;231;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Edition Sport;Bencin;231;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Edition Sport SMG;Bencin;231;#N/A;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330i Edition Sport Automatic;Bencin;231;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 330xi ;Bencin;231;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330xi ;Bencin;231;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330xi Automatic;Bencin;231;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330xi Edition Lifestyle;Bencin;231;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330xi Edition Lifestyle Automatic;Bencin;231;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330xi Edition Exclusive;Bencin;231;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330xi Edition Exclusive Automatic;Bencin;231;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330xi Edition Sport;Bencin;231;Roèni;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 330xi Edition Sport Automatic;Bencin;231;Avtomatski;Pogono na vsa kolesa;DA;DA;DA;DA
BMW;BMW 318d ;Dizel;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d ;Dizel;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Automatic;Dizel;115;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Edition Lifestyle;Dizel;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Edition Lifestyle Automatic;Dizel;115;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Edition Exclusive;Dizel;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Edition Exclusive Automatic;Dizel;115;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Edition Sport;Dizel;115;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 318d Edition Sport Automatic;Dizel;115;Avtomatski;Pogon na zadnja kolesa;DA;DA;DA;DA
BMW;BMW 320d ;Dizel;150;Roèni;Pogon na zadnja kolesa;DA;DA;DA;DA
